,Player,Position,90s,TCmp,LFTP,LPrgP,Def_3rd,Mid_3rd,Att_3rd,Live,TOSucc,CaPrgC,PrgR,TOAtt,BTklInt,PTTB
10,Carles Aleñá,central midfield,23.5,0.018232790988735918,0.017264437689969606,0.016827852998065763,0.015655371683740475,0.022466533014292182,0.024510638297872336,0.020222067809707953,0.07659574468085105,0.026641998149861235,0.06223404255319148,0.07319148936170213,0.008140610545790935,0.010942249240121578
11,Alejandro Alfaro,central midfield,0.2,0.003529411764705882,0.0,0.0,0.0,0.004559270516717325,0.00923076923076923,0.0036619086764815793,0.0,0.0,0.0,0.2,0.0,0.0
12,Ángel Algobia,central midfield,12.6,0.023529411764705882,0.015873015873015872,0.015151515151515152,0.02880658436213992,0.028224055579678678,0.013479853479853478,0.02323479275874463,0.023809523809523808,0.020703933747412008,0.01636904761904762,0.01904761904761905,0.020703933747412008,0.0
13,Domingos André Ribeiro Almeida,central midfield,28.2,0.02778473091364205,0.028976697061803443,0.03175370728562218,0.021364153751860605,0.026514906551122035,0.04261865793780687,0.02820130798353334,0.1223404255319149,0.06845513413506013,0.04720744680851064,0.1276595744680851,0.026518655565834107,0.021276595744680847
14,Nadiem Amiri,central midfield,10.9,0.027393416082029137,0.019921363040629095,0.02293577981651376,0.02695662022879148,0.028359499177379323,0.029470712773465062,0.026920959404989547,0.12385321100917429,0.07179896290386915,0.05160550458715596,0.13944954128440368,0.016753091344236137,0.03145478374836172
15,Robert Andrich,central midfield,26.7,0.0322009253139458,0.01647940074906367,0.016853932584269662,0.04993757802746567,0.03486902769714149,0.011823681936041485,0.03057748325018956,0.01404494382022472,0.01172447484123107,0.0056179775280898875,0.010486891385767791,0.033545025240188896,0.0
16,Marcos Antônio,central midfield,6.6,0.040641711229946524,0.03463203463203463,0.01721763085399449,0.043771043771043766,0.045730864879801054,0.013706293706293705,0.035572827142963906,0.045454545454545456,0.003952569169960474,0.022727272727272728,0.030303030303030304,0.026350461133069828,0.012987012987012986
17,Anuar,central midfield,2.3,0.009207161125319692,0.007453416149068323,0.005928853754940711,0.02147074610842727,0.011893749174045197,0.01605351170568562,0.013741092983886954,0.06521739130434782,0.06805293005671077,0.03260869565217391,0.06956521739130436,0.026465028355387527,0.0
18,Houssem Aouar,central midfield,5.8,0.0363894523326572,0.03645320197044335,0.028996865203761754,0.021711366538952746,0.04386332669531496,0.042652519893899205,0.03793335377748686,0.12931034482758622,0.053973013493253376,0.11637931034482758,0.15862068965517243,0.029985007496251877,0.014778325123152709
19,Mauro Arambarri,central midfield,11.0,0.020919786096256682,0.016623376623376623,0.013636363636363636,0.026487093153759817,0.025200331583310306,0.01711888111888112,0.02177714670054555,0.02727272727272727,0.018972332015810275,0.01193181818181818,0.014545454545454545,0.022134387351778657,0.0
20,Charles Aránguiz,central midfield,5.5,0.031828877005347596,0.02181818181818182,0.026446280991735537,0.03771043771043771,0.03730312240950538,0.020475524475524472,0.03173155967416486,0.05454545454545454,0.014229249011857705,0.02386363636363636,0.05090909090909091,0.03794466403162055,0.0
21,Joe Aribo,central midfield,13.6,0.01453287197231834,0.008403361344537816,0.01303475935828877,0.01579520697167756,0.018035937779367066,0.030135746606334838,0.019256891905555285,0.09375,0.03644501278772379,0.08823529411764706,0.11470588235294119,0.026214833759590793,0.0
22,Stuart Armstrong,central midfield,15.6,0.02402714932126697,0.017216117216117217,0.021853146853146852,0.02105096549540994,0.02355623100303951,0.040355029585798806,0.026047265640719047,0.10576923076923077,0.10200668896321069,0.10576923076923077,0.13333333333333333,0.023411371237458196,0.01648351648351648
23,Maximilian Arnold,central midfield,30.7,0.029178003448936576,0.021405304792926943,0.02220906129700918,0.037801101861905335,0.03290991356692375,0.021889250814332243,0.029609049926642546,0.019543973941368076,0.024642401926072793,0.011604234527687296,0.02214983713355049,0.024925647925223057,0.01675197766402978
25,Tolgay Arslan,central midfield,13.5,0.025359477124183002,0.021587301587301586,0.02592592592592592,0.026520347508001828,0.026882809861533265,0.031999999999999994,0.026862300608657384,0.08333333333333333,0.08695652173913043,0.051388888888888894,0.10666666666666666,0.02640901771336554,0.0
26,Kristoffer Askildsen,central midfield,8.1,0.01437908496732026,0.014109347442680777,0.01346801346801347,0.02072854747751867,0.021389170325340538,0.022108262108262104,0.02010313130558254,0.02777777777777778,0.032206119162640906,0.03935185185185185,0.029629629629629634,0.019323671497584544,0.0
27,Yasin Ayari,central midfield,0.7,0.020168067226890754,0.0326530612244898,0.012987012987012986,0.01763668430335097,0.02344767694311767,0.021098901098901095,0.019868256696595386,0.0,0.0,0.05357142857142857,0.05714285714285715,0.02484472049689441,0.12244897959183672
29,Iddrisu Baba,central midfield,18.9,0.017777777777777778,0.012698412698412698,0.011303511303511303,0.03305245280553923,0.022965214454576156,0.005860805860805861,0.01890266108187041,0.043650793650793655,0.004140786749482402,0.007936507936507936,0.04021164021164021,0.019323671497584544,0.004535147392290249
30,Carlos Baleba,central midfield,5.3,0.033163152053274136,0.03557951482479784,0.028301886792452827,0.02282785930584673,0.04404427367092963,0.028911465892597965,0.03446593522496697,0.21226415094339623,0.07875307629204266,0.04245283018867924,0.21132075471698117,0.02296964725184578,0.0
31,Filippo Bandinelli,central midfield,25.1,0.021738926646355752,0.014114968696642003,0.018290474465773268,0.031183906349909005,0.023904382470119518,0.027655531719276732,0.024924143200012145,0.0448207171314741,0.04157283907846873,0.06648406374501992,0.06693227091633466,0.025290143772735144,0.010244735344336935
32,Shandon Baptiste,central midfield,6.9,0.025268542199488486,0.018219461697722567,0.02569169960474308,0.031132581857219534,0.025901942645698426,0.02595317725752508,0.025392915977554154,0.06521739130434782,0.030245746691871456,0.06249999999999999,0.07536231884057971,0.027725267800882167,0.024844720496894408
33,Keidi Bare,central midfield,5.6,0.027857142857142855,0.025510204081632654,0.022727272727272728,0.029541446208112877,0.033706035605731655,0.02043956043956044,0.028323742620133027,0.026785714285714284,0.02795031055900621,0.036830357142857144,0.04285714285714286,0.04037267080745342,0.0
34,Nicolò Barella,central midfield,29.0,0.03178904665314401,0.02955665024630542,0.0335423197492163,0.025798212005108557,0.030248401635048733,0.04176127320954907,0.03090898314388131,0.10344827586206896,0.06836581709145427,0.10474137931034483,0.09655172413793103,0.018290854572713643,0.01773399014778325
35,Ross Barkley,central midfield,10.7,0.025794392523364486,0.01922563417890521,0.020390824129141887,0.0209991923387562,0.025225122858847256,0.039338605319913726,0.026664254728597604,0.08411214953271029,0.07314099959366112,0.08060747663551401,0.07850467289719627,0.019504266558309634,0.008010680907877168
36,Aymen Barkok,central midfield,6.5,0.019656108597285067,0.015824175824175824,0.027972027972027972,0.0201329534662868,0.02188449848024316,0.04487573964497041,0.026047265640719047,0.10384615384615384,0.06822742474916388,0.08076923076923076,0.12307692307692308,0.028093645484949834,0.02637362637362637
37,Leandro Barreiro Martins,central midfield,23.8,0.011240731586752347,0.011524609843937574,0.010313216195569136,0.02292768959435626,0.016551301371612474,0.01791855203619909,0.016759622165883017,0.015756302521008403,0.018633540372670808,0.03860294117647058,0.031932773109243695,0.03690171720862258,0.007202881152460983
38,Pablo Barrios,central midfield,8.0,0.03247058823529411,0.032857142857142856,0.028977272727272727,0.03271604938271605,0.035790273556231,0.0323076923076923,0.032886181899708544,0.140625,0.05217391304347826,0.06328125,0.15,0.030434782608695653,0.010714285714285713
39,Toma Bašić,central midfield,5.7,0.026501547987616097,0.014035087719298246,0.017543859649122806,0.03248862897985705,0.028635418333066705,0.037246963562753026,0.03048706138711999,0.039473684210526314,0.06407322654462243,0.09539473684210525,0.056140350877192984,0.019832189168573607,0.030075187969924807
40,Simone Bastoni,central midfield,13.2,0.019625668449197862,0.015151515151515154,0.011019283746556474,0.03423120089786757,0.021138436032053055,0.03818181818181818,0.026716986772289068,0.03977272727272727,0.039525691699604744,0.09232954545454546,0.06060606060606061,0.036231884057971016,0.012987012987012986
41,Julius Beck,central midfield,0.1,0.03529411764705882,0.0,0.09090909090909091,0.04938271604938271,0.04559270516717325,0.01846153846153846,0.03818847619759361,0.0,0.0,0.0,0.0,0.17391304347826086,0.0
42,Donny van de Beek,central midfield,1.9,0.017089783281733745,0.0,0.014354066985645933,0.003898635477582846,0.011038233882578788,0.04469635627530364,0.017420616034518704,0.07894736842105263,0.02745995423340961,0.19736842105263158,0.06315789473684211,0.004576659038901602,0.0
43,Haris Belkebla,central midfield,29.5,0.024717846460618143,0.02072639225181598,0.01987673343605547,0.029545930110901862,0.030261192107567874,0.01339243807040417,0.024193930427535124,0.027966101694915254,0.01680176860722181,0.023516949152542373,0.04610169491525424,0.03890935887988209,0.002905569007263922
44,Jean-Ricner Bellegarde,central midfield,26.9,0.024981412639405204,0.01975570897503983,0.025853328827306524,0.020101886272889988,0.028236969073795776,0.039050614812696595,0.027865344219693406,0.15892193308550184,0.10085663487958622,0.0766728624535316,0.1650557620817844,0.023597866494262165,0.019118428040361124
45,Jude Bellingham,central midfield,29.9,0.03168207751327956,0.03707596751075012,0.03830951657038613,0.028242289111854328,0.03571174431488955,0.037417031129405705,0.03320662077887605,0.21571906354515052,0.0846299258397557,0.08716555183946488,0.20200668896321072,0.03228151810382435,0.025800286669851884
46,Fran Beltrán,central midfield,31.7,0.03571720170718129,0.024515547543938712,0.019787783194723258,0.03536238657163999,0.036042687428686486,0.021315214753700556,0.030813265289523703,0.037854889589905356,0.02221917432450967,0.019518927444794953,0.0277602523659306,0.023865039089288165,0.0
47,Marco Benassi,central midfield,12.1,0.01977637335926106,0.01322314049586777,0.0135236664162284,0.027344148556269765,0.021477555326684918,0.024411951684678954,0.02208694825091208,0.049586776859504134,0.021559468199784406,0.05578512396694215,0.03305785123966942,0.03018325547969817,0.0
48,Marco Benassi,central midfield,12.1,0.01977637335926106,0.01322314049586777,0.0135236664162284,0.027344148556269765,0.021477555326684918,0.024411951684678954,0.02208694825091208,0.049586776859504134,0.021559468199784406,0.05578512396694215,0.03305785123966942,0.03018325547969817,0.007083825265643447
49,Nabil Bentaleb,central midfield,27.7,0.03853047356126566,0.03548220732336256,0.02888086642599278,0.04554976155457503,0.04496724567390517,0.023860038878089417,0.037618672092036315,0.17057761732851984,0.04332129963898917,0.01895306859205776,0.16028880866425993,0.037042850415947265,0.02166064981949458
50,Rodrigo Bentancur,central midfield,16.7,0.031194082423388517,0.018477331052181353,0.020685900925421885,0.043616470762179345,0.03341644977522159,0.0193459235375403,0.030361666622662306,0.09431137724550899,0.04061442332725852,0.02133233532934132,0.081437125748503,0.03384535277271544,0.015397775876817791
51,Alessandro Bianco,central midfield,1.7,0.027820069204152247,0.03697478991596639,0.02406417112299465,0.0261437908496732,0.03164670123368496,0.015203619909502262,0.025132211168601662,0.0,0.061381074168797956,0.022058823529411766,0.047058823529411764,0.025575447570332484,0.0
52,Philip Billing,central midfield,30.7,0.018693236252155587,0.009120521172638436,0.01184483269173823,0.026862910684843366,0.0197815906458224,0.025737910298170883,0.02138308316498161,0.06351791530944625,0.03144030590567908,0.061685667752442996,0.06123778501628665,0.02662512392012463,0.013959981386691484
53,Yves Bissouma,central midfield,11.2,0.041974789915966385,0.02806122448979592,0.025162337662337664,0.03615520282186949,0.043638732088580115,0.020934065934065934,0.035105746954637175,0.046875,0.03260869565217391,0.016741071428571428,0.03214285714285715,0.021739130434782608,0.007653061224489795
54,Kristijan Bistrović,central midfield,5.1,0.013979238754325258,0.011204481792717087,0.014260249554367202,0.014040183974824498,0.015018773466833543,0.019909502262443438,0.014977338368274596,0.014705882352941178,0.020460358056265986,0.029411764705882356,0.007843137254901962,0.005115089514066497,0.0
55,Antonin Bobichon,central midfield,0.2,0.042352941176470586,0.14285714285714285,0.09090909090909091,0.024691358024691357,0.041033434650455926,0.11999999999999998,0.05545175995814962,0.0,0.2608695652173913,0.75,0.0,0.0,0.4285714285714285
56,Emil Bohinen,central midfield,9.2,0.03099744245524297,0.015527950310559006,0.015316205533596838,0.04616210413311863,0.03320338311087617,0.022073578595317726,0.03143327820433256,0.06521739130434782,0.034026465028355386,0.03260869565217391,0.0782608695652174,0.03969754253308129,0.0
57,Giacomo Bonaventura,central midfield,21.2,0.025105438401775804,0.015363881401617251,0.021869639794168096,0.015373864430468204,0.02464586798187762,0.03970972423802612,0.025113051031242555,0.0813679245283019,0.07875307629204266,0.08048349056603774,0.1018867924528302,0.020918785890073833,0.016172506738544472
58,Warren Bondo,central midfield,0.7,0.0453781512605042,0.0163265306122449,0.032467532467532464,0.02821869488536155,0.052105948762483714,0.03428571428571428,0.041006971505439485,0.3214285714285714,0.11180124223602483,0.05357142857142857,0.2285714285714286,0.012422360248447206,0.0
59,Mehdi Bourabia,central midfield,30.8,0.022482811306340715,0.017439703153988868,0.016676505312868947,0.03383036716370049,0.024631903051355937,0.024515484515484513,0.024976779442066045,0.06818181818181818,0.031338226990400904,0.03530844155844155,0.08311688311688312,0.020609824957651044,0.013914656771799627
60,Benjamin Bourigeaud,central midfield,34.1,0.031154045195790923,0.030666108085462922,0.03519061583577712,0.01983997682922414,0.030724937382452824,0.04894202571621925,0.03204109823509984,0.030791788856304982,0.030600535509371408,0.1374633431085044,0.038709677419354833,0.019380339155935226,0.0326770004189359
61,Edoardo Bove,central midfield,11.0,0.019828877005347592,0.01038961038961039,0.013636363636363636,0.024017957351290684,0.02495164410058027,0.02198601398601398,0.022584261265974143,0.03409090909090909,0.021343873517786563,0.04431818181818182,0.04727272727272728,0.03557312252964427,0.015584415584415583
62,Darko Brašanac,central midfield,11.6,0.018620689655172412,0.019704433497536946,0.01920062695924765,0.016815666240953597,0.019258987527512837,0.027214854111405833,0.019522019126450525,0.02586206896551724,0.04047976011994003,0.05818965517241379,0.03448275862068966,0.030734632683658173,0.0
63,Cafú,central midfield,0.1,0.014117647058823528,0.05714285714285714,0.045454545454545456,0.04938271604938271,0.00911854103343465,0.0,0.013526642253942157,0.0,0.0,0.0,0.0,0.0,0.0
